case_id,ESR-mediated signaling (Reactome R-HSA-8939211),Nuclear Receptor transcription pathway (Reactome R-HSA-383280),Signaling by ERBB2 (Reactome R-HSA-1227986),Signaling by EGFR (Reactome R-HSA-177929),PIP3 activates AKT signaling (Reactome R-HSA-1257604),G2/M Transition (Reactome R-HSA-69275),Mitotic Spindle Checkpoint (Reactome R-HSA-69618),p53-Dependent G1 DNA Damage Response (Reactome R-HSA-69563),DNA Double-Strand Break Repair (Reactome R-HSA-5693532),Adherens junctions interactions (Reactome R-HSA-418990),Tight junction interactions (Reactome R-HSA-420029),Signaling by TGF-beta Receptor Complex (Reactome R-HSA-170834),Degradation of the extracellular matrix (Reactome R-HSA-1474228),Integrin cell surface interactions (Reactome R-HSA-216083),Collagen formation (Reactome R-HSA-1474290),TCR signaling (Reactome R-HSA-202403),Signaling by the B Cell Receptor (BCR) (Reactome R-HSA-983705),Interferon gamma signaling (Reactome R-HSA-877300),Co-inhibition by PD-1 (Reactome R-HSA-389948),Cellular response to hypoxia (Reactome R-HSA-1234174),RIPK1-mediated regulated necrosis (Reactome R-HSA-5213460),Signaling by BMP (Reactome R-HSA-201451)
TCGA-AR-A5QM,74.72011212675056,52.63320506329367,41.67199965805065,19.46673976269662,29.197160400592253,-31.41556459662681,-70.40099807186964,1.7353290174496863,-10.105834016108872,87.62903784044323,23.965958372524227,15.18998831014153,19.98275751020904,30.09367154881977,98.74953503101477,-76.55807234766338,-78.27614607345843,29.025141898263144,-70.77535731571,36.89967033803708,-18.961906053411226,-16.490437417202244
TCGA-AR-A5QN,81.45840649423343,44.07845258480796,50.152698616047815,28.030799042261634,30.648532616334194,-39.77990692874849,-67.84513752906818,-3.996896315894986,2.671194803511753,83.34056767586071,26.370392065299853,16.946686840395813,-0.29579935366669474,39.935391501695506,95.4590625209274,-75.75120556949979,-80.19248993984955,26.451254970085728,-72.13002490305502,39.404804287218894,-18.24974846641804,-19.850417876337147
TCGA-AR-A5QP,74.32054149825603,40.77876309012461,51.829459363746906,28.68375288762718,33.27623145064365,-34.11922327265371,-59.932342533485155,1.244289182979486,0.9555561655608074,94.07800010862908,29.114550881368558,19.29720084452495,15.231088540566816,29.278740194880527,92.30208085330955,-82.47361244918993,-74.91720866165977,11.494165328189325,-73.23043946402525,31.947019570198393,-18.746787396041938,-14.946577218237664
TCGA-AR-A5QQ,13.105600769936757,-17.112284544366304,11.459670902166465,15.922335036598326,-9.3875320392537,38.16428514370213,-0.5805216739591117,-6.310084948608022,-10.995248270960133,83.54931765607284,-47.87046386883442,-1.0206011589202717,53.49589951981605,65.9584850910816,102.47111023516541,-51.81016133448344,-55.25434623565491,48.987635907998225,-45.44983861187265,51.51602951076822,-15.75348473935584,-49.07547395481231
TCGA-B6-A0I1,48.46290676062057,26.127946199483574,51.43176007924413,24.132764372320082,10.096166100561192,47.90384374344998,11.18623432220727,5.18840155844407,12.145305988254194,99.51091244176126,37.55874320430064,-9.912053507381898,-3.5636024252502523,10.365343063266636,86.87356089851056,-85.95856470235366,-53.42868402507963,6.688488355844498,-73.95469181698583,65.81481173265198,-13.591688817355532,-50.211444912092546
TCGA-B6-A0I2,45.92751107656272,22.499583696034932,39.853937645769946,33.60555665743814,19.977247774171445,26.184106726149338,-9.84504795249643,-17.56091508004799,-0.22073720542917386,77.1436631751227,27.278928837426434,-9.820106249767747,-6.796454725246861,10.054246799586224,74.73289139008986,-22.319903250038763,-51.9060939071736,81.51425583370451,-23.126913644177606,48.99967172174914,-0.8060754332130955,-51.22588680857692
TCGA-B6-A0I5,66.44302522618563,28.094932669444006,45.05264858992771,22.586234975461167,22.97124584446044,-25.599546573230782,-61.29596638664246,8.468503688045985,-10.64462103675973,97.36329010093192,21.416215113302712,15.963929809011859,18.589528949432236,36.18162701554138,106.11090362982631,-80.35599993732535,-77.27232874354499,12.880210592273954,-59.115349575336566,37.730220457555305,-19.321708507464734,-22.609620951639954
TCGA-B6-A0I6,45.585406923721024,25.13865304575407,45.92941277409767,30.890931317616634,18.984663404210977,31.832374338845284,-2.925417010781274,-1.4043747892954173,5.147993819026851,93.48397708940752,13.2744131845931,16.00607523988171,11.618259510868825,49.09019821332677,110.77489888395002,-84.84767184978088,-75.77383132571153,-0.83564823436447,-77.84714599131526,40.05071741975124,-41.7407382686831,-38.67227531620087
TCGA-B6-A0I8,89.05409649087417,54.929125202360154,54.10713491544931,29.856070543255157,22.40264802222626,-35.34164713486416,-57.696639534123904,-15.73344653719299,5.883659799924544,93.0787994739205,45.93855546468146,26.074605068497306,-2.189581001410147,27.460811173854694,94.10507905148415,-88.11516847143652,-80.42408850313731,-7.437084446918362,-76.53213422972978,48.71050932101116,-21.05768188842083,-13.798474172257514
TCGA-B6-A0I9,88.1476673736338,57.52080997917602,59.912984620175564,25.5263250061075,25.582516316027835,6.053525523446325,-28.12911938194003,-12.798366869526731,8.035915483597961,95.62072754020897,-2.0674141070594487,-7.892810980050541,-5.564412561454219,21.299348030881845,91.31912539129846,-89.51119714759335,-91.97704407724709,29.460895787983304,-67.43129175369343,43.98352769228066,-9.089972245843285,-9.858721192723067
TCGA-B6-A0IA,71.94164205872858,33.37773161408293,42.479532022171355,34.19589301916184,14.277691428535803,11.010025225950699,-26.93374077260073,32.262674400296675,8.053595222856757,94.27817302713245,33.504692115712714,-3.6401824146727506,-10.985987918208082,35.02782501366099,80.51113292979997,-101.6923030350165,-84.3273629743995,10.641740784170395,-66.98366519610714,40.57398757353093,-26.044031976840557,-31.068590332005698
TCGA-B6-A0IB,88.5043486558001,61.671478509187835,51.72306962936253,33.845165676747115,14.526062526647763,20.59038223918131,-17.11489697690375,13.481536240294844,3.166095507935779,99.62794686664193,42.8329109369555,9.662051934709552,-18.07618812172764,14.767425361771672,89.16447278515076,-92.8846647284893,-94.49482164339243,-8.170348035602501,-74.32019183929512,24.30350185627327,-9.616615944475143,-11.653871316144034
TCGA-B6-A0IC,98.52664641220625,78.3531430753892,64.69772091489037,36.0420190779989,42.624379696450404,-14.976728672446555,-39.566570796115386,9.393183757231554,22.88986889510349,103.09587083094752,26.711001313200768,6.705064230276719,-58.20989284592328,21.594175025432946,45.23975575505895,-94.41190144888563,-81.84008690492436,-0.6315822540541944,-68.37038620922044,41.38424329388252,-12.418418233663928,-4.47346689447869
TCGA-B6-A0IE,72.8238944083271,43.87858097025543,59.47452138388553,30.23546855790204,23.83566039604304,17.715874616099427,-22.375336873787987,2.772851643391448,9.35629867854854,97.20793498634853,25.71455126834809,16.105760191728734,-3.4854122767695515,9.61562797677388,99.43004015381345,-86.6749266825952,-72.73298721739286,-6.405615632445517,-67.94007399963415,32.27345924884412,-4.1271949395175795,-33.048952525792956
TCGA-B6-A0IG,78.63027602001935,40.011750125750495,51.15291254255277,23.20827654558883,14.06896821056219,4.817822466043452,-32.5693599750184,-16.603001646136107,0.44243822539343114,96.03356762307013,19.12033877831385,16.082142855281262,20.801242920491546,21.809846051376525,97.64809190924595,-92.0933391181282,-84.84603089129195,12.696421693076445,-78.78768763605795,42.142054811506796,-14.396408135566617,-24.839294841654223
TCGA-B6-A0IH,85.21990106602556,61.85973656101541,51.61751826377173,19.520689836022882,33.15079909017308,-77.55358780101088,-100.18282184676971,-8.477814452943818,1.5826377776004392,96.04243886044307,19.89700259812986,27.62558071987712,3.593175313179927,34.24423020108148,97.14642650375401,-59.010934506783684,-58.036865848026565,35.628285228936335,-61.62819269657234,31.52579088933561,-28.108502395978277,-15.870207403435742
TCGA-B6-A0IJ,32.07796977919281,5.8545174604875,31.742353197195513,27.787469331268,20.516259583959908,47.890968311019606,11.85849617245853,0.8522076308093745,-0.16302146061505596,92.95378789267946,33.060229179647195,-14.091299392935483,3.8427086794039838,18.623411625368362,76.96346933439824,-55.853823782998774,-49.468562672649455,74.71401110876045,-50.782265761334656,34.3009447696823,-15.184305558371847,-53.77377188766502
TCGA-B6-A0IK,62.00328250364731,24.31169197832176,51.97887258734053,21.344724837983165,25.004410228676306,3.4739080874685726,-28.927075046943827,-14.649340414617015,-4.040592874700565,99.3795977319422,40.258770963031054,-2.2662388673744545,8.419074642879565,49.60316951899179,95.62447516968828,-88.32291544391643,-84.64859681719592,14.786303542060551,-75.38275111868121,37.64640804861827,-35.64806940100405,-35.59168562465541
TCGA-B6-A0IM,88.24494278998853,51.258788652663526,55.88445765302214,28.914841752102944,26.703347580518198,-21.79271676240819,-40.924283703212936,-8.320427749168829,3.657076877251882,87.63357794353388,17.16631102806855,21.09984799931678,13.396251013376485,38.772606134051784,95.69699585347672,-91.9963082410288,-80.79228752029606,-1.4371157345821644,-77.30661567758612,22.271215157306784,-37.58038928320852,-7.962494596290583
TCGA-B6-A0IN,70.16935583618573,26.292953054145073,35.513774318702644,32.00792726651255,27.224907301355387,-16.45507630235271,-49.32458393444641,-4.531581770865586,-19.74170114797238,92.2497362034648,11.621588028404602,16.916696094702644,14.36520058417517,24.694933378027372,96.46149651482384,-51.69643739406679,-32.067636330397534,22.90358219224683,-48.83782750999123,38.91145992474836,-18.585992200060304,-30.74997012255365
TCGA-B6-A0IO,87.81773933581704,46.56942938599627,52.316450833844044,40.04746995624589,23.467536302471444,-9.631457871473145,-41.79949427935712,17.414115201239525,8.237655184932237,96.74729979325937,10.588659902066695,7.618751163545596,-15.607473090610043,22.441010920436895,87.70052029174462,-79.15687361214312,-78.35949077858271,31.014783089858696,-56.03529816670002,33.84993391802374,-8.401967635358659,-35.832734790061465
TCGA-B6-A0IP,82.61790853078136,56.59938787615815,51.146076212202075,28.52009333522662,24.970854814611357,-29.42805606587993,-63.82736344885116,18.94859793328004,3.0865490263439597,95.67639819811168,10.830760195505434,19.164586098931977,4.307243629821556,37.357854614967664,83.22432295216737,-85.96855699256477,-51.95215287653443,14.208732924988709,-68.19914965530464,26.69982000676933,-18.532598545423156,-22.67221388303335
TCGA-B6-A0IQ,43.043699150131374,5.574485525246729,39.574147262209806,27.593729426576658,15.923482628497453,63.39662529492813,38.68086292076228,2.8425924920128978,9.011664835749457,95.7177887704052,-0.4316674424757707,-5.625274630390521,4.666441590416895,1.3100147907138648,92.43159080030313,-57.32513077479696,-81.11440515921923,41.453751561454,-57.11505668261846,51.16228708476211,-34.37095598868929,-20.145660073023606
TCGA-B6-A0RE,37.86923545581908,-1.4883949428862593,38.66730526313469,37.697872027161736,23.624649231724618,33.15092785729118,3.872631358207485,-24.04057444087499,-4.667571924485458,98.85089297963518,39.99002521248573,9.705095575572699,10.887376741374425,37.985299418780585,104.04149124637829,-93.46619912804827,-73.03479253610791,11.599389083612124,-81.92248963256009,36.60759882916523,-35.71983428514788,-35.95102873201124
TCGA-B6-A0RG,86.49134464492266,59.64901648036181,50.20775106176765,28.10075962513116,19.29281798378858,-2.396202058023505,-34.193964302588626,10.200170565713194,-4.959757342836554,98.17817566713481,45.60912236598659,4.20565588931791,-7.41860129864574,38.60212575612255,96.96465678806982,-95.67464692758995,-86.94442842407598,5.823233925622901,-76.58749590349522,19.648448804473446,-23.138383888750553,-29.63666914236343
TCGA-B6-A0RH,66.6558870409348,33.91445282361633,49.49132118090506,14.348531518794516,19.07999695095259,-0.9939419059545571,-41.10332803653499,0.406943816625045,-9.660755241522367,88.41443450835891,18.60438375358592,-6.407152779861065,26.326002168922884,25.443897140632203,113.19637515219375,-90.31043637450186,-87.19201393895744,35.37026533782637,-83.0231238384344,52.47800745539206,-17.12235629120464,-32.57779124557558
TCGA-B6-A0RI,80.37577271419732,59.65414376442732,45.2346043025571,19.41843181309605,26.709542838509492,-1.3856635831611754,-30.966247855384168,-7.358655200697797,1.8457742835856834,98.46611107323977,15.260171415862601,12.957143910073597,5.459720435985844,46.19442091919075,107.29182713536659,-93.54924936312025,-92.03898913465153,4.84882955903214,-80.98810120864329,21.505155333677152,-33.96243643188643,-30.621876762650615
TCGA-B6-A0RL,94.28553306313844,60.629195832129284,58.69835727352924,44.580696189467005,27.64080081922586,43.731457515244045,9.269655716536903,25.635939347378468,17.60312250054463,101.62352321838463,44.78947608712252,4.103944530195491,-69.72539063272245,-8.799611009449166,26.13931146152987,-86.87631196819046,-85.61373211422273,-16.676334899312266,-65.52915744581367,52.751133476514696,-5.104701305897862,-2.2250621815705074
TCGA-B6-A0RM,95.6318310187072,72.11741970473722,58.78522911847074,34.72272318387121,27.58498579765572,-9.466762547265319,-33.3879986227618,8.827697777502664,17.944337668964124,99.07895101517084,27.54749813584627,13.768607294539294,-30.40597367901458,7.071625293670763,78.05262600007103,-79.53038810055224,-74.89201050563173,-1.8617860581716172,-67.7769571395741,43.64835075137114,-28.642703572233827,-6.954483260104041
TCGA-B6-A0RN,82.69368248693914,61.13112216338865,52.89455558309797,25.09754390200891,38.11589419750436,-59.23358529414634,-77.41085689572165,9.982330634663754,0.4213260359485105,75.48882487804966,19.37792519297676,32.50480144868308,-1.3061622744057217,31.118728607561025,108.16953512992595,-87.35032851856462,-72.43169800041521,9.171561416807975,-73.59380543767186,31.81404509591593,-24.00108956422801,-7.17176857233369
TCGA-B6-A0RO,85.36757151160023,45.91383287887882,43.09202328362005,30.69505266765833,40.38790280453577,-40.95625484962291,-64.85234965509542,8.387388079289082,6.423202432438046,95.52691503181441,43.95766039671037,16.038838013904723,-19.79173150075721,19.34338363952699,87.14656938693409,-96.5685989816152,-76.0664737281334,7.569402220508721,-72.13535997088518,45.466046393011624,-8.125703996529126,3.812354915155481
TCGA-B6-A0RP,93.53014308997015,66.80485162307627,45.44899816387718,23.467279165464106,31.59584825987855,-52.93827453073685,-75.59284734388457,-12.9784461667807,8.034024785734914,90.9926558956852,17.212711429256075,23.721135010067428,3.245148102113177,39.85542189525094,96.06880643809293,-71.58750934356704,-72.7297708111819,12.414310433121273,-69.53588238246903,39.17568570878473,-28.766992966600654,-4.270400175167737
TCGA-B6-A0RQ,84.0550213897308,59.84816512086684,58.41506602161425,30.693407527825286,41.71967059751523,-64.99950395506059,-91.17198381426456,-2.7819839359407297,2.3395947473681247,110.02411439932732,23.5103293455561,19.875757870357802,-19.32979610919078,61.39863274539243,70.06418387518295,-85.79981372304803,-67.53050469395264,6.227532152939887,-74.33527013631893,34.37307121224677,-20.977795476300102,-19.026842967812186
TCGA-B6-A0RS,54.81737201290184,4.538185914550098,43.8615618079983,25.50669872531654,15.05173188172077,-2.0763560782897628,-32.46993668892648,0.17284776888521947,3.3832502184346254,91.60698238682602,40.58310624005108,5.3013785785776975,19.736325098283146,14.781493174344519,98.23661724929738,-70.8857274076937,-78.38587290610057,52.04848126348554,-62.20159594568068,47.606068686883475,-24.777861790314432,-22.85127314529589
TCGA-B6-A0RT,53.94751773246796,23.473789258522373,28.76534270360014,22.332053138304076,39.161114116748934,8.121146498998513,-33.166371071535195,-1.1373613941236442,3.196029835109499,80.07051831906759,-14.064332351105108,6.243223172093366,3.5239287282429927,3.4485469693026403,81.8136051049936,28.397709290402673,-11.368132684456867,71.8742737862872,9.407072854366561,28.78137340790778,-29.341187925008313,-56.23947225062432
TCGA-B6-A0RU,47.698303560714464,24.225425035641166,38.78767204277878,26.725932993458343,27.196119086244238,47.923456802721574,10.311326226450404,-13.09905795553,5.133197410346924,99.20556146630653,0.3822250989100837,10.339885305877004,1.8291586839719116,32.63580567132786,105.62183326246492,-83.26798833505073,-80.05596311917358,7.561913252002171,-85.04529983587078,47.73510409290381,-50.34903811385428,-21.26806201664482
TCGA-B6-A0RV,81.17587544584995,60.15764598648707,46.933686767208286,23.898871299639268,37.065591640994484,-28.541193171847567,-55.19308685670596,-3.260024788395981,1.1329276662567054,86.8207418366319,22.5541209911147,18.944038175193924,-2.3198783105343637,28.81843675776497,82.80545714099642,-67.34123477729143,-72.90729355937657,22.558546693706404,-64.61323173308023,35.618902835179966,-29.73570472315059,-4.195549214528427
TCGA-B6-A0WS,84.48102325446936,59.08902189200515,35.35488073750267,17.667062121829133,33.110779659307326,-35.40673641680411,-64.35148725767648,-3.8659644327259173,7.1862729154431975,89.69703845663875,13.638166766908824,19.87062378243266,1.706297253038315,27.22914070141465,98.46871717149034,-51.384964548027014,-65.27055685100129,41.193819190153505,-48.80233222044349,39.543720317070154,-31.668805184503725,-30.04782813472211
TCGA-B6-A0WT,89.0752910598548,71.78476712055627,46.16185170726598,17.71394715541703,31.525278048567117,-18.657332701705556,-43.60297438524756,-5.3584636633474645,10.767450235026757,89.89186328648265,4.444532491696293,21.672202652425256,6.831646810838521,47.50927182010503,99.5838282135164,-91.40706775339703,-90.50909537656439,4.933038254294786,-81.25356470288577,11.544222627940172,-35.90159065708646,-7.299148676349972
TCGA-B6-A0WV,88.2127625002137,60.44623225140725,49.75649621661756,31.468745972110725,29.739097431904298,11.03026460786441,-26.047910586174794,7.588117288019589,17.453824481781254,97.35092479587578,19.898703773544526,0.6291467454742303,-26.42985512312835,31.91691520883336,86.22894689914503,-101.56766176972613,-87.31624794939793,-7.708586872334166,-73.50090948868832,35.04105043066005,-23.33704700183293,-14.968405116626158
TCGA-B6-A0WW,89.9935153523721,55.92915855781828,52.04158791584308,25.234818259176024,17.167909132234257,-11.353562885693663,-35.27809393949693,2.715680665354597,-2.471342216288832,92.697351105173,35.65938830504277,4.158943484002009,5.5719371103799915,14.863937223876718,100.67400458046296,-91.32836394992498,-81.75031058005581,20.64692645087905,-73.41083926904976,39.744761572284574,-10.477136294606197,-24.608669792178134
TCGA-B6-A0WX,51.43163961125401,14.940626538106955,40.02730873905347,14.442981194340206,12.545612765382373,-8.673718501976623,-37.21816320354672,-6.6199758285818575,-2.4486359001018343,92.57410630976585,41.30240543198724,27.806242706514297,26.86617611262531,51.02345631756623,105.10584061892601,-66.64444532661271,-64.42211184972247,30.550402332356526,-68.54808324147774,21.844972275769095,-41.78214327784589,-15.12768450359529
TCGA-B6-A0WY,74.9141791779382,46.77790056117627,54.186514612873566,21.793981233744972,27.311183680566216,-39.241108221320005,-78.74099844508271,-3.1402712049606407,-4.308467953023666,101.64699090496845,12.223627288556571,11.67911136914796,4.481927106809849,65.66374075926817,94.60942489345129,-81.33190830655491,-80.62504718305951,29.05455121544125,-70.55052138954579,19.79627023923382,-23.456016658117903,-24.98001377380379
TCGA-B6-A0WZ,74.78077648636238,47.22376272365332,45.99742625224613,27.62762746092912,30.036359010620885,-11.750238754622472,-40.39136569961563,6.225231422216808,0.33045722284552426,98.6376162537484,28.91680940775464,13.840197782537984,-1.842095272038648,27.87007924129435,94.80678493290654,-93.64060481220812,-93.14873208455964,18.463102364354484,-77.23685251334643,34.983987231905786,-12.804297575220758,-30.46200534948065
TCGA-B6-A0X0,83.55495290428081,60.42038471350659,55.52161339665972,23.620981092053597,31.34968979099125,-21.87144808639613,-53.07895466497183,8.36843246420898,14.355588453347991,103.46151251686754,30.576641063836576,5.1518201760034685,-22.729281921785528,42.07614037064832,88.39897947588034,-95.4287938326034,-79.84903091528895,7.370458541380032,-76.89710418245241,18.452827581521092,-17.04622371367323,-11.289245829834243
TCGA-B6-A0X1,58.318360835846846,33.127890679324366,22.484330612363095,28.872947505955523,17.37363949253654,49.79031126568762,17.404345248444542,-10.82920729976172,16.10506248908797,87.6402644583959,30.2422167509381,5.580296348100859,-38.717553405465324,24.023501988617994,72.10131178592496,-77.8323376580688,-50.76966771876518,53.99481019221659,-51.684009101341275,36.19540038092424,-3.9249112986798025,-47.59967468465631
TCGA-B6-A0X4,87.36609537816531,61.04211104650193,49.95806235660251,31.320454055605268,29.36677920861422,-42.26199025373394,-67.60645131376116,16.071171696417593,13.828282440223603,98.06506940725734,21.539503231607085,7.720758416120873,-49.27385745751782,39.41470763453037,83.07209367273506,-100.72993987843536,-80.7378172561227,-3.184703195258521,-72.94900844195236,73.5469928914238,-29.044638174444046,-7.4623856799505575
TCGA-B6-A0X5,78.24734548194976,51.34440838892567,44.706073909330485,22.903505028165824,32.79395804517338,39.57930187803282,11.719615175257672,8.940842946163855,30.783792032861328,85.3433067053306,25.16274593319335,8.424746441188802,-27.32835497423605,22.173457033402087,92.20864484216625,-95.24936971351468,-84.05471917629907,-1.0968104620792474,-70.09929637106475,13.583621950946508,-28.364941109607486,-30.614683889737265
TCGA-B6-A0X7,88.7466447549408,59.62525196980127,49.77253752235873,28.372024152908182,38.17500702350583,-44.92249858845163,-70.93457155896812,-0.34247291176117756,0.4011478212553925,83.64608453534828,9.909024799614201,30.701313594151912,2.159347085071545,29.87218748766719,98.94690218396192,-90.39010771372418,-73.26120510705569,11.025214918572203,-75.11265226324619,38.93953249402966,-25.1371004051621,-8.197010531466873
TCGA-B6-A1KC,95.49613228492672,57.36647655170469,41.78371709094634,34.85294369045215,21.640838797025424,8.239873880180454,-29.951761335101438,-2.9694908459906344,27.12584543843363,96.82165637606033,18.240262583416012,18.23438939712082,-19.545271802163285,19.248541836824643,70.01158886428496,-87.82500936664243,-75.8226276630259,-4.08955875499268,-68.32490416127565,41.61022395441691,-48.71842926958203,12.927834362010088
TCGA-B6-A1KF,61.53718080466075,24.362002442887587,47.20933894551786,30.41033059413317,15.155106234524993,47.03900878363942,16.729144777148946,-30.670401867170114,11.533865643675995,94.55075800897959,22.750790922150713,-0.8068316188800964,2.6071077870313673,34.04305914026148,101.38861478345771,-91.76700089478535,-73.09400989252546,-19.574910150935338,-86.23652437434451,54.390349960563185,-29.62053277301368,-34.66365706745442
TCGA-B6-A1KI,87.79403866874398,59.26655605370644,51.764646961903935,24.183724196647717,31.859339016870365,-57.5968772026513,-83.56213877090235,-2.952900727964021,7.263936293493856,98.09062777294648,20.614780922633827,24.16841732213615,-7.130119333359403,30.626402339406923,95.21539744046112,-84.63277047377291,-84.41831812566537,9.564512102063503,-75.46818413779961,44.40315227978266,-18.189594370194712,2.8982231692055223
TCGA-B6-A1KN,88.48099084752943,49.81883076263642,54.82899091491436,18.559463618234645,25.477133323559286,15.736596889584803,-24.90113563870659,-13.34111327953137,17.18255571186515,87.47272102097128,28.557889009425537,17.79635620525491,-1.1461987511439133,33.04013569180813,87.41753197642416,-89.10926553095975,-78.60275908974407,13.836603644793996,-73.62623104595012,30.68697012015309,-41.32490791408732,-27.162010001370405
TCGA-B6-A2IU,92.19032885505553,70.27206394388963,58.37870793174622,29.90231498861803,29.441967950020796,-3.2352945844732233,-39.04603225570604,-1.8837228493947862,11.85086516250928,88.93857544700234,34.16424903157929,8.905522760652389,-21.941817308134418,29.72126728281853,84.95620219959233,-93.34390286891767,-77.6207682101517,-0.6897939786621521,-73.6520739372323,39.809417612736496,-28.228875173095204,-19.804625926634017
TCGA-B6-A3ZX,54.36283756061144,30.34754459729183,36.06770183878862,26.088341271983836,19.169619371195438,6.480612003645376,-29.56907574725352,-9.258143025021752,-5.724625738579448,88.2994748723643,-22.10144119184055,6.582763824240487,4.877477789969618,16.65179163625126,79.5646472830791,25.098010308719466,23.486107882957214,33.867216951872535,15.20791499449166,26.45176531141601,-31.029301507159644,-44.02385050309819
TCGA-B6-A400,33.73919931351048,4.951501400457772,27.991037814887335,26.819251244080846,-13.527588037332734,46.344723045459006,14.149658093620587,-6.067173389497981,-13.385941401519105,91.86392237184816,11.122909345518735,26.31184451914322,34.526602257448246,43.15271028126588,110.46541842756477,-73.98181016354253,-85.19123827778427,16.50634724489771,-70.95503328535337,31.333318228534637,-26.540789356662415,-27.80310031280048
TCGA-B6-A401,70.00126102483452,46.07231608674729,47.870735259697426,16.195943634154588,22.1183853104595,-31.68350799152853,-64.00810797811721,9.82872920292533,-9.469985335933728,97.34601667127174,29.89636509058849,16.672590544233998,25.536403519246875,35.73844265573314,101.87271127824062,-64.4894941369631,-74.57231273615207,14.783404229756627,-62.79720657844409,42.41902916065038,-22.759396416312498,-39.58448823243435
TCGA-B6-A402,47.259576653865736,13.170463282495689,31.360064072231552,32.855251593646585,13.528597076491451,30.116822403044438,-0.05310941800107116,-15.32598678663777,13.888780145970998,97.85764667644497,52.47080389264994,3.8390729987360146,12.759875739108537,21.760332595961103,98.87811810955773,-95.15531725388237,-70.07115761734103,-0.27933637519609533,-72.23008041553292,51.288902367520876,-34.15939290846754,-14.114374250422344
TCGA-B6-A408,81.9384942626977,52.828513444454956,50.157523216142835,35.671787789638245,29.579404936382247,-44.83455236044789,-71.91737306817451,23.48983974491324,-6.867444340317292,91.04400181627594,20.724494041468745,21.98381746573466,14.256262881372521,12.795406276398893,89.14838096752032,-52.28144571688259,-62.39003809147461,32.642483084272016,-55.8266808884286,33.9718090600401,-14.293550253427796,-28.133129375815116
TCGA-B6-A409,41.023390995405805,5.366309455911846,42.928359411043004,29.83196559249447,18.584674577034463,29.199403611275528,-4.146618777750007,-14.760169055148253,-7.449746370874493,99.1435369392365,58.75889204432792,4.535149244879079,14.379226436925165,16.91614851262716,92.55489810030184,-83.02709657495035,-61.65996448293315,19.296803798031675,-74.64453180360555,34.40131058224759,3.6736335637296804,-26.32079901009206
TCGA-B6-A40B,67.30509524823074,42.19607143759856,44.04113497230779,21.079290790725793,10.13393316829442,-15.195335889698669,-52.33461726099178,19.03144488841326,-16.858078059039798,82.05745995903945,33.27088216101458,14.657368250403437,22.76498200303638,26.831840861730058,100.04798926562145,-87.84018943271667,-85.17068314679287,11.274329351538995,-75.68695472066578,38.59392984548441,-4.886401552222793,-6.045184212496906
TCGA-B6-A40C,70.47157705758198,44.30225104399102,44.754666503123985,28.644551566234753,26.793463729266136,6.310315401984639,-31.928339081783378,4.0699548449890415,-2.541646983345828,91.81539421210203,21.355068813813745,17.715149048078388,1.156070375186971,29.53368413275635,104.4297395187258,-74.37531311933961,-84.14379620988569,7.887304064288514,-68.02351543920999,29.068267348312673,-8.247375747025103,-37.660188482711774
TCGA-BH-A0AU,91.99803603016412,66.55024373543768,52.84085428260505,31.314367940191403,31.931068993174165,-9.65711301876101,-37.716232000427866,0.8637201439012472,9.425996413789846,87.06096711169536,-7.666746933807559,11.091391142753025,0.670782049652189,17.520819709896188,98.51407444225788,-68.50469222887045,-75.86207008883143,21.712577384218747,-60.33407369457532,40.196034212497636,-40.484546612538225,-19.485037163822653
TCGA-BH-A0AV,40.01751922430137,14.051357489952409,25.556711091313275,25.928366993917933,8.951090439282865,9.235533181154608,-17.897327475763234,-0.02732009968872262,-6.4714335609543525,87.94949679673073,17.858974833005675,14.984413556858726,38.60742367064,56.94327229965327,118.37741823272677,-90.71609755862269,-77.84277393218848,4.710449079943345,-82.90525281959123,43.60077211579511,-36.20589985967973,-31.264663704108926
TCGA-BH-A0AW,61.58784692168828,14.448407228980471,46.8720319533212,20.58811922475485,26.450114151753098,-6.556829293063657,-43.97178076083625,-29.962524856371203,-17.809181356366935,91.22152989976013,27.059815799378754,0.987663144035281,30.32945117935833,27.93355611983688,97.54355882950998,-26.44367793828262,-59.12724062330879,51.91351324027579,-34.211952801487385,25.386068476751007,-25.75695372692512,-35.959287211793836
TCGA-BH-A0AY,80.16521013274186,51.76881839781646,37.5191462654775,25.125768877440834,30.178735707800996,-25.245860545960753,-50.28313387296269,-5.409047980972332,-0.3840217237767831,93.12374983771633,15.980810902442869,17.414613160246688,15.787181108121786,14.907960259876404,110.52413420225722,-62.72953172540241,-71.77298329470182,22.478127107568724,-66.93736163799275,41.016376237884145,-25.25479608505283,-25.3424566824431
TCGA-BH-A0AZ,80.26825310723402,42.00540750516538,41.078227585274846,22.74546882490361,24.930041616271012,-53.32601117184247,-77.63157928112598,-20.96050594265634,-13.483462823439353,90.35538371544448,-1.2240201377866242,26.80580278679321,30.159662317214384,54.667807796587084,115.94594219636974,-73.99278349398965,-79.11964839059303,19.46703939820148,-78.16369826197736,24.366554837823884,-35.3315709586457,0.7434759505062516
